"localminute","dishwasher1","lights_plugs1","drye1","range1","use","furnace1","clotheswasher1","refrigerator1","microwave1","kitchenapp1","kitchenapp2","air1"
2014-07-15 23:20:00,0,59.3,0,0,1858.7,306.9,0,30.3,0,0,0,1179.7
2014-07-15 23:30:00,0,32.1,0,0,658.4,109.5,0,1.1,0,0,0,238.5
2014-07-15 23:40:00,0,6.4,0,0,1851,306.4,0,56,0,0,0,1177.1
2014-07-15 23:50:00,0,30.8,0,0,838.9,118.6,0,109.1,0,0,0,276.9
2014-07-16 00:00:00,0,6.1,0,0,1881,306.5,0,113.1,0,0,0,1170.1
2014-07-16 00:10:00,0,6.7,0,0,841,118.5,0,106.7,68.4,0,0,273.4
2014-07-16 00:20:00,0,6,0,0,1848.4,306.4,0,107.7,23.9,0,0,1164.8
2014-07-16 00:30:00,0,6.6,0,0,1168.6,192.1,0,48.9,0,0,0,543.1
2014-07-16 00:40:00,0,7,0,0,1687.8,262.1,0,0,0,0,0,1005.9
2014-07-16 00:50:00,0,7.8,0,0,1861.8,306,0,0,0,0,0,1143.1
2014-07-16 01:00:00,0,7,0,0,1814.4,306,0,0,0,0,0,1122.7
2014-07-16 01:10:00,0,6.6,0,0,1341,212,0,69.8,0,0,0,592.2
2014-07-16 01:20:00,0,7.2,0,0,1469.4,181.8,0,105.8,0,0,0,645.5
2014-07-16 01:30:00,0,39.4,0,0.4,2095.2,303.9,0,37.3,139.8,0,0,1050.9
2014-07-16 01:40:00,0,6.5,0,0,1062.1,147.2,0,0,0,0,0,351.9
2014-07-16 01:50:00,0,6,0,0,1900.9,303.3,0,0,0.5,0,0,1035.9
2014-07-16 02:00:00,0,6.7,0,0,1697.6,289,0,26.7,0,0,0,829.6
2014-07-16 02:10:00,0,6.3,0,0,1110.8,122.3,0,110.7,0,0,0,417
2014-07-16 02:20:00,0,6.6,0,0,1376.5,230.9,0,105.4,0,0,0,623.2
2014-07-16 02:30:00,0,6.4,0,0,1036.9,162.2,0,56,0,0,0,551.5
2014-07-16 02:40:00,0,6.5,0,0,969.9,221.3,0,0,0,0,0,581.1
2014-07-16 02:50:00,0,6.8,0,0,570.2,93.2,0,0,0,0,0,305
2014-07-16 03:00:00,0,6.5,0,0,809.1,181.8,0,5.9,0,0,0,442.6
2014-07-16 03:10:00,0,6.8,0,0,657.5,95.8,0,107.7,0,0,0,276.1
2014-07-16 03:20:00,0,6.4,0,0,896.3,182.2,0,96.2,0,0,0,442.7
2014-07-16 03:30:00,0,6.9,0,0,636.3,93,0,0,0,0,0,312.3
2014-07-16 03:40:00,0,7.1,0,0,841.5,171.9,0,0,0,0,0,413
2014-07-16 03:50:00,0,7,0,0,338.4,23.7,0,0,0,0,0,70.9
2014-07-16 04:00:00,0,6.1,0,0,1264.1,251.4,0,78.4,0,0,0,684.4
2014-07-16 04:10:00,0,7.1,0,0,463.4,40.2,0,105.8,0,0,0,0
2014-07-16 04:20:00,0,6.4,0,0,1166.7,187,0,47.2,0,0,0,622.1
2014-07-16 04:30:00,0,7,0,0,459.1,73.3,0,0,0,0,0,68.5
2014-07-16 04:40:00,0,7.1,0,0,866,133.7,0,0,0,0,0,419.1
2014-07-16 04:50:00,0,7,0,0,726.3,133.1,0,0,0,0,0,277.5
2014-07-16 05:00:00,0,6.5,0,0,905.1,113,0,99.3,0,0,0,381
2014-07-16 05:10:00,0,6.5,0,0,1041.3,193.9,0,91.4,0,0,0,446.2
2014-07-16 05:20:00,0,7,0,0,313.9,17,0,0,0,0,0,0
2014-07-16 05:30:00,0,7,0,0,1299.7,267.5,0,0,0,0,0,757.8
2014-07-16 05:40:00,0,7.1,0,0,314.8,32,0,0,0,0,0,0
2014-07-16 05:50:00,0,6.8,0,0,894.2,154.2,0,30.6,0,0,0,483
2014-07-16 06:00:00,0,6.6,0,0,594.8,123,0,106.1,0,0,0,242.3
2014-07-16 06:10:00,0,7,0,0,344.7,54.1,0,36.2,0,0,0,140.8
2014-07-16 06:20:00,0,6.9,0,0,915.5,221.8,0,0,0,0,0,585.9
2014-07-16 06:30:00,0,7,0,0,124.5,8,0,0,0,0,0,0
2014-07-16 06:40:00,0,6.4,0,0,1070.5,239.7,0,0,0,0,0,724.6
2014-07-16 06:50:00,0,7,0,0,215.4,24.2,0,77.2,0,0,0,0
2014-07-16 07:00:00,0,6.9,0,0,473.7,62.7,0,90.2,0,0,0,209.2
2014-07-16 07:10:00,0,6.9,0,0,847,222.2,0,0,0,0,0,516.7
2014-07-16 07:20:00,0,7,0,0,136.7,21.1,0,0,0,0,0,0
2014-07-16 07:30:00,0,7.1,0,0,130.6,13.7,0,0,0,0,0,0
2014-07-16 07:40:00,0,6.5,0,0,1074.1,259.6,0,15.4,0,0,0,693.1
2014-07-16 07:50:00,0,7,0,0,242.7,23.1,0,106.4,0,0,0,0
2014-07-16 08:00:00,0,7.1,0,0,164.3,8,0,40.4,0,0,0,0
2014-07-16 08:10:00,0,7,0,0,183.1,66.6,0,0,0,0,0,0
2014-07-16 08:20:00,0,7,0,0,957.7,231.5,0,0,0,0,0,618.2
2014-07-16 08:30:00,0,7.1,0,0,124.7,8,0,0,0,0,0,0
2014-07-16 08:40:00,0,7,0,0,215.8,42.2,0,59.7,0,0,0,0
2014-07-16 08:50:00,0,7,0,0,239.8,27.2,0,100,0,0,0,0
2014-07-16 09:00:00,0,7.1,0,0,131.7,15.8,0,0,0,0,0,0
2014-07-16 09:10:00,0,7,0,0,931.7,236.3,0,0,0,0,0,587.8
2014-07-16 09:20:00,0,7,0,0,139.9,29.2,0,0,0,0,0,0
2014-07-16 09:30:00,0,7.1,0,0,127.1,13.7,0,0,0,0,0,0
2014-07-16 09:40:00,0,6.9,0,0,319.4,69,0,99.4,0,0,0,0
2014-07-16 09:50:00,0,7,0,0,244.5,31.2,0,61,0,0,0,0
2014-07-16 10:00:00,0,7.1,0,0,162.1,8,0,0,0,0,0,0
2014-07-16 10:10:00,0,6.4,0,0,973.5,227.7,0,0,0,0,0,588.6
2014-07-16 10:20:00,0,7,0,0,191.5,33.3,0,0,0,0,0,0
2014-07-16 10:30:00,0,7,0,0,194.1,8,0,26.8,0,0,0,0
2014-07-16 10:40:00,0,6.1,0,0,310.4,54.2,0,105.7,0,0,0,0
2014-07-16 10:50:00,0,6.2,0,0,1001.3,222,0,25.8,0,0,0,586.3
2014-07-16 11:00:00,0,7.1,0,0,184,8,0,0,0,0,0,0
2014-07-16 11:10:00,0,7,0,0,277,37.9,0,0,0,0,0,0
2014-07-16 11:20:00,0,6.4,0,0,978.8,215.7,0,0,0,0,0,517.7
2014-07-16 11:30:00,0,7,0,0,303.5,8,0,60.2,0,0,0,0
2014-07-16 11:40:00,0,6.8,0,0,415.3,30,0,106.1,0,0,0,0
2014-07-16 11:50:00,0,6.7,0,0,1437.3,282.1,0,25.8,0,0,0,792.1
2014-07-16 12:00:00,0,7,0,0,363.8,8,0,1.3,0,0,0,0
2014-07-16 12:10:00,0,24.6,0,0,695,109.5,0,38.7,0,0,0,311.3
2014-07-16 12:20:00,0,71.9,0,0,860.4,172.4,0,108.2,0,0,0,411.1
2014-07-16 12:30:00,0,7.7,0,0,171,8,0,58.9,0,0,0,0
2014-07-16 12:40:00,0,42.5,0,0,1142.2,266.2,0,0,0,0,0,747.8
2014-07-16 12:50:00,0,58.4,0,0.4,424,33.1,0,0.7,156.7,0,0,0.3
2014-07-16 13:00:00,0,8.7,0,0.4,813.2,82.4,0,0,216.1,0,0,280.1
2014-07-16 13:10:00,0,9,0,0,1192.3,222,0,47,0.4,0,0,591.6
2014-07-16 13:20:00,0,8.4,0,0,643.8,31,127.2,105.8,0,0,0,0
2014-07-16 13:30:00,0,8,0,0,1776.8,232,482,35.8,0,0,0,800.4
2014-07-16 13:40:00,171.8,7.2,0,0,734,63.6,260.3,0,0.3,0,0,35.5
2014-07-16 13:50:00,250.4,6.7,0,0,1315,152.5,208.2,0,0.6,0,0,519.9
2014-07-16 14:00:00,244.1,6.8,1639.3,0,2532.2,137.9,2.1,0.5,0.9,0,0,295.3
2014-07-16 14:10:00,686,7.2,4840,0,6727.1,131.2,385.5,86,1.8,0,0,453.5
2014-07-16 14:20:00,690.5,28.6,3724.9,0,5560.3,181.5,277.5,71.6,1.2,0,0,453.8
2014-07-16 14:30:00,695.3,50,3257.9,0,5323.6,216.7,235.2,0,1.2,0,0,762.9
2014-07-16 14:40:00,312.4,25.3,200.2,0,1451.9,213.5,0,0,0,0,0,567.6
2014-07-16 14:50:00,159.5,7,0,0,593.1,63.3,0,0,0,0,0,216.5
2014-07-16 15:00:00,113.4,7.1,0,0,1396.3,283.6,0,32.4,0,0,0,823.9
2014-07-16 15:10:00,505.9,7,0,0,812.3,13.4,0,104.9,0,0,0,39
2014-07-16 15:20:00,509.1,7,0,0,2056.2,307.1,0,18.4,0,0,0,1084.8
2014-07-16 15:30:00,508.6,7.1,0,0,715.4,53.9,0,0,0,0,0,1.3
2014-07-16 15:40:00,15.9,7,0,0,776.5,132.9,0,0,0,0,0,474.9
2014-07-16 15:50:00,0.9,7,0,0,857.7,194,0,0,0,0,0,511.7
2014-07-16 16:00:00,0,6.9,0,0,601.9,83.1,0,71.7,0,0,0,294.5
2014-07-16 16:10:00,0,6.4,0,0,1131.5,232.4,0,84.3,0,0,0,667.6
2014-07-16 16:20:00,0,7,0,0,442.5,63.1,0,0,0,0,0,224.6
2014-07-16 16:30:00,0,7,0,0,1146.7,253,0,0,0,0,0,746.5
2014-07-16 16:40:00,0,6.9,0,0,397.6,52.9,0,0,0,0,0,190
2014-07-16 16:50:00,0,6.2,0,0,1201.6,261.9,0,0,0,0,0,794.1
2014-07-16 17:00:00,0,6.4,0,0,408.3,32.9,0,107.5,0,0,0,115.4
2014-07-16 17:10:00,0,6.2,0,0,1382.1,286.4,0,47.5,0,0,0,904.6
2014-07-16 17:20:00,0,7,0,0,210.7,13.2,0,0,0,0,0,41.6
2014-07-16 17:30:00,0,6.2,0,0,1596.3,304.6,0,0,0,0,0,1150.1
2014-07-16 17:40:00,0,6.8,0,0,305.3,73.3,0,0,0,0,0,77.2
2014-07-16 17:50:00,0,6.4,0,0,1213.2,210.9,0,39.5,0,0,0,817.1
2014-07-16 18:00:00,0,6.2,0,0,987.5,191.7,0,103.4,0,0,0,545.3
2014-07-16 18:10:00,0,6.6,0,0,752.1,122.2,0,11.8,0,0,0,467.5
2014-07-16 18:20:00,0,69,0,0,1767.2,304.8,0,0,0,0,0,1180.6
2014-07-16 18:30:00,0,24.4,0,0,739.1,108.2,5.1,0,0,0,0,241
2014-07-16 18:40:00,0,46.7,0,0,1729.9,303.7,0,0,0,0,0,1179.3
2014-07-16 18:50:00,0,48,0,0,1654.4,303.2,0,105.7,0,0,0,1065
2014-07-16 19:00:00,0,6.3,0,0,666.8,109.2,0,52.3,0,0,0,357.6
2014-07-16 19:10:00,0,6.5,0,0,1641.8,304.2,0,0,0,0,0,1198.9
2014-07-16 19:20:00,0,72.2,0,0,1267.6,240.9,37.7,0,0,0,0,765.9
2014-07-16 19:30:00,0,23.1,1138.6,0,2276.7,160.3,43.8,0,0,0,0,644.6
2014-07-16 19:40:00,0,6,4213.4,0,6069.2,301.4,0,50.2,0,0,0,1217.3
2014-07-16 19:50:00,0,6.7,3325.6,0,4353.8,171.1,0,102.9,0,0,0,485.9
2014-07-16 20:00:00,0,6.2,672.3,0,2112.1,240.4,0,0,0,0,0,975.5
2014-07-16 20:10:00,0,6.3,0,0,1755.1,304.9,0,0.5,0,0,0,1219.6
2014-07-16 20:20:00,0,6.3,0,0,1649.4,304.1,0,0,0,0,0,1106.8
2014-07-16 20:30:00,0,6.5,0,0,620.1,79.1,0,38.2,0,0,0,244.7
2014-07-16 20:40:00,0,6,0,0,1864.4,304.9,0,103.6,0,0,0,1229.5
2014-07-16 20:50:00,0,6.3,0,0,1766.7,305.1,0,22.8,0,0,0,1228
2014-07-16 21:00:00,0,6.4,0,0,1021.1,202.3,0,0,0,0,0,616.3
2014-07-16 21:10:00,0,6.3,0,0,1307.3,211.9,0,0,0,0,0,856.6
2014-07-16 21:20:00,0,6.6,0,0,1766.2,305,0,0,0,0,0,1227
2014-07-16 21:30:00,0,6,0,0,1435.4,261.5,0,64.9,0,0,0,872
2014-07-16 21:40:00,0,6,0,0,1434.2,190.5,0,217.8,0,0,0,791.8
2014-07-16 21:50:00,0,21.8,0,0,2134.3,303.6,0,377.4,0,0,0,1250.8
2014-07-16 22:00:00,0,63.6,0,0,1811.6,303.7,0,105.3,0,0,0,1242.9
2014-07-16 22:10:00,0,6,0,0,1656.4,304,0,38.5,0,0,0,1251.4
2014-07-16 22:20:00,0,6.1,0,0,1720.2,303.8,0,112.9,0,0,0,1242.7
2014-07-16 22:30:00,0,57.6,0,0,1626.7,302.5,0,108,0,0,0,1074.1
2014-07-16 22:40:00,0,10.4,0,0,1182.7,177.3,0,107.8,0,0,0,700
2014-07-16 22:50:00,0,6,0,0,2162.2,303.1,0,95.5,0,0,0,1250.9
2014-07-16 23:00:00,0,6,0,0,2041.8,304,0,4.9,1.3,0,0,1244
2014-07-16 23:10:00,0,6.9,0,0,2057.1,304.6,0,3,103.3,0,0,1247.7
2014-07-16 23:20:00,0,6,0,0,2054.9,304.8,31,129.4,0,0,0,1235.9
2014-07-16 23:30:00,0.3,6.1,4750.8,0,6801.6,302.1,80.7,124.9,0,0,0,1227.6
2014-07-16 23:40:00,0,6.3,3645,0,5781,303.5,105.6,112.4,0,0,0,1217.2
2014-07-16 23:50:00,0.3,6.1,3247.5,0,5412.4,303.9,101.4,111.4,0,0,0,1209.4
2014-07-17 00:00:00,0,6.1,187.3,0,2684.3,306.2,463.8,107.8,0,0,0,1200.3
2014-07-17 00:10:00,0,6.6,0,0,2231.6,306.2,105.9,111.1,0,0,0.8,1187.6
2014-07-17 00:20:00,0,6.1,0,0,2294,306.9,183.3,106.6,0,0,7.6,1174.1
2014-07-17 00:30:00,0,6,0,0,1989,307.9,0,104.4,0,0,0,1169.3
2014-07-17 00:40:00,0,7,0,0,1859.8,308.4,0,1.4,0,0,0,1157.1
2014-07-17 00:50:00,0,7,0,0,1995.7,308.4,0,0,0,0,0,1149.1
2014-07-17 01:00:00,0,6.1,0,0,1968.1,305.7,0,0,0,0,0,1138
2014-07-17 01:10:00,0,6.2,0,0,1999.3,305.5,0,56.3,0,0,0,1130.8
2014-07-17 01:20:00,0,6.4,0,0,2137.8,304.9,0,105.2,0,0,0,1127.6
2014-07-17 01:30:00,0,6,0,0,2008,303.8,0,56.5,0,0,0,1120.8
2014-07-17 01:40:00,0,6.2,0,0.7,2139.3,303,0,5.4,265.3,0,0,1113.4
2014-07-17 01:50:00,0,6.3,0,0,2002,302.8,0,72.9,58,0,0,1106.2
2014-07-17 02:00:00,0,6,0,0,1338.6,176.2,0,108.8,100,0,0,480.8
2014-07-17 02:10:00,0,6,0,0,1981.3,302.5,0,105.1,0,0,0,1100.5
2014-07-17 02:20:00,0,6.5,0,0,1552.4,239.9,0,105.3,0,0,0,698.8
2014-07-17 02:30:00,0,6.2,0,0,1647.6,249.2,0,2.8,0,0,0,916.6
2014-07-17 02:40:00,0,6.2,0,0,1745.7,303.4,0,2.7,0,0,0,1094.7
2014-07-17 02:50:00,0,6.3,670.3,0,2392.5,303.5,0,68.2,0,0,0,1091.4
2014-07-17 03:00:00,0,6.6,971.3,0,1699.2,118,0,104.7,0,0,0,257.3
2014-07-17 03:10:00,0,6.5,0,0,1645.2,303.2,0,55.8,0,0,0,1088
2014-07-17 03:20:00,0,6.1,0,0,1404.8,300.8,0,0,0,0,0,909.3
2014-07-17 03:30:00,0,7,0,0,438.3,52.2,0,0,0,0,0,181.8
2014-07-17 03:40:00,0,6.6,0,0,1586.2,305,0,0,0,0,0,1088
2014-07-17 03:50:00,0,6.8,0,0,443.2,73.9,0,90.9,0,0,0,75.1
2014-07-17 04:00:00,0,6.3,0,0,1541.8,269.9,0,103.2,0,0,0,975.2
2014-07-17 04:10:00,0,6.9,0,0,727.8,153,0,9.9,0,0,0,363.1
2014-07-17 04:20:00,0,7,0,0,808.9,132.1,0,0,0,0,0,469.3
2014-07-17 04:30:00,0,6.6,0,0,1170.5,251.2,0,0,0,0,0,722.1
2014-07-17 04:40:00,0,7.5,0,0,217.8,8,0,2.4,0,0,0,0
2014-07-17 04:50:00,0,6,0,0,1535.5,268.7,0,107.3,0,0,0,966.1
2014-07-17 05:00:00,0,6.7,0,0,521,93.5,0,79.5,0,0,0,145.6
2014-07-17 05:10:00,0,6.7,0,0,1068.4,190.5,0,0,0,0,0,679.6
2014-07-17 05:20:00,0,7,0,0,714.5,153.1,0,0,0,0,0,359.4
2014-07-17 05:30:00,0,6.9,0,0,410.2,63,0,0,0,0,0,143.1
2014-07-17 05:40:00,0,7,0,0,1242.9,261.4,0,37,0,0,0,749.1
2014-07-17 05:50:00,0,6.7,0,0,315,8,0,104.6,0,0,0,0
2014-07-17 06:00:00,0,6,0,0,1166.3,218.4,0,43.2,0,0,0,709.9
2014-07-17 06:10:00,0,6.9,0,0,312.1,63.7,0,0,0,0,0,38.5
2014-07-17 06:20:00,0,7,0,0,225.7,19.6,0,0,0,0,0,0
2014-07-17 06:30:00,0,6.3,0,0,1294.9,278.9,0,0,0,0,0,819.8
2014-07-17 06:40:00,0,7,0,0,281.7,8,0,68.6,0,0,0,0
2014-07-17 06:50:00,0,6.4,0,0,1029.4,160.8,0,103.5,0,0,0,567.4
2014-07-17 07:00:00,0,6.5,0,0,770.7,162.5,0,12.6,0,0,0,392.6
2014-07-17 07:10:00,0,7.1,0,0,219.1,8,0,0,0,0,0,0
2014-07-17 07:20:00,0,6.2,0,0,1246.7,266.2,0,0,0,0,0,780.7
2014-07-17 07:30:00,0,7,0,0,246.1,34.9,0,0,0,0,0,0
2014-07-17 07:40:00,0,7.1,0,0,437.8,32.5,0,92.8,0,0,0,105.5
2014-07-17 07:50:00,0,6.2,0,0,1201.1,240.7,0,85.7,0,0,0,674.5
2014-07-17 08:00:00,0,7,0,0,242.8,34.9,0,0,0,0,0,0
2014-07-17 08:10:00,0,7.1,0,0,656.6,101.3,0,0,0,0,0,353.4
2014-07-17 08:20:00,0,6.6,0,0,713.1,156.1,0,0,0,0,0,356.9
2014-07-17 08:30:00,0,7,0,0,270.2,45.6,0,19.4,0,0,0,0
2014-07-17 08:40:00,0,6.9,0,0,1115.3,180.4,0,105.4,0,0,0,634
2014-07-17 08:50:00,0,6.8,0,0,391.5,75.2,0,49.9,0,0,0,73.6
2014-07-17 09:00:00,0,7,0,0,242,47.6,0,0,0,0,0,0
2014-07-17 09:10:00,0,6.5,0,0,1139.4,246.2,0,1.1,0,0,0,706.5
2014-07-17 09:20:00,0,6.9,0,0,320.3,8,0,24.2,0,0,0,0
2014-07-17 09:30:00,0,6,0,0,738.3,109.3,0,105.8,0,0,0,210.4
2014-07-17 09:40:00,0,6.5,0,0,1067.1,192.2,0,51.7,0,0,0,495.5
2014-07-17 09:50:00,0,7,0,0,343.4,8,0,0,0,0,0,0
2014-07-17 10:00:00,0,6.5,0,0,1034.4,172.1,0,0,0,0,0,527.2
2014-07-17 10:10:00,0,6.8,0,0,610.9,103.5,0,0,0,0,0,178.5
2014-07-17 10:20:00,0,7,0,0,381.9,11.5,0,41.7,0,0,0,0
2014-07-17 10:30:00,0,6,0,0,1485.9,282.7,0,103.6,0,0,0,810.5
2014-07-17 10:40:00,0,7,0,0,346,8,0,26.6,0,0,0,0
2014-07-17 10:50:00,0,6.6,0,0,885.3,140.4,0,0,0,0,0,489
2014-07-17 11:00:00,0,6.4,0,0,879.6,179.7,0,0,0,0,0,423.1
2014-07-17 11:10:00,0,7,0,0,289.3,8,0,0,0,0,0,0
2014-07-17 11:20:00,0,6.4,0,0,1326.2,219.2,0,66.7,0,0,0,767.9
2014-07-17 11:30:00,0,6.1,0,0,676.3,118.2,0,99.1,0,0,0,177.9
2014-07-17 11:40:00,0,6.8,0,0,574.6,66.6,0,0,0,0,0,226.1
2014-07-17 11:50:00,0,6.4,0,0,1284.5,251.2,0,0,0,0,0,701.2
2014-07-17 12:00:00,0,7.2,0,0,316.7,24.5,0,0.8,0,0,0,0
2014-07-17 12:10:00,0,58.8,0,0,933.2,130.5,0,85.5,0,0,0,452.5
2014-07-17 12:20:00,0,37.4,0,0,1184.3,250.6,0,104.1,0,0,0,701.8
2014-07-17 12:30:00,0,6.6,0,0,121.8,8,0,38.9,0,0,0,0
2014-07-17 12:40:00,0,6.6,0,0,877.8,180.2,0,0,0,0,0,629.4
2014-07-17 12:50:00,0,6.7,0,0,355.4,103.5,0,0,0,0,0,178.5
2014-07-17 13:00:00,0,25.6,0,0,517.8,111.4,0,0,0,0,0,316.1
2014-07-17 13:10:00,0,50,0,0,959,181.2,0,87.4,0,0,0,460.3
2014-07-17 13:20:00,0,6.4,0,0,490.3,22.4,0,105.8,0,0,0,70
2014-07-17 13:30:00,0,6,0,0,1615.3,303.2,0,92.1,0,0,0,920.4
2014-07-17 13:40:00,0,7.1,0,0,418.7,15.6,0,6.4,0,94.7,0,0
2014-07-17 13:50:00,0,6.5,0,0,1551.5,229.9,0,0.5,0,191,63.5,813.5
2014-07-17 14:00:00,0,6,0,0,1169.8,152.8,0,93.2,0,0,241.5,358.6
2014-07-17 14:10:00,0,6.4,0,0,645.4,52.1,0,106.2,0,0,0,177.2
2014-07-17 14:20:00,0,6.1,258.8,0,1991.3,303.5,0,69.8,0,0,0,1070
2014-07-17 14:30:00,0,7.1,275.3,0,649.3,54,0,0,0,0,0,3.6
2014-07-17 14:40:00,0,6.4,274.8,0,1307.2,120.3,0,0,0,0,0.6,431.8
2014-07-17 14:50:00,0,6.2,270.8,0,1310.5,192,0,0,0,0,0,513.2
2014-07-17 15:00:00,0,7.1,1377.5,0,1991.6,71.1,0,0,0,0,0,255.2
2014-07-17 15:10:00,0,6.7,4773.9,0,6054,230,0,105,0,0,0,662.1
2014-07-17 15:20:00,0,6.8,4084.1,0,4643.3,41.1,0,60.2,0,0,0,147.1
2014-07-17 15:30:00,0,6.6,3078.9,0,4397.8,251,0,3.6,0,0,0.3,740.5
2014-07-17 15:40:00,0,6,310.5,0,1313.9,21.6,0,45.5,282,0,1.8,71.4
2014-07-17 15:50:00,0,8.8,0,0,2054.4,304,0,110.4,0,0,3,1098.5
2014-07-17 16:00:00,319.8,87.3,0,0,1047.2,64.1,0,104.3,0,0,0.6,40.5
2014-07-17 16:10:00,107,6.4,0,0,1991.6,288.7,0,100.4,0,0,1.8,1068.5
2014-07-17 16:20:00,428.9,6.6,0,0,1272.6,123.3,0,30.9,0,0,0.6,262.2
2014-07-17 16:30:00,693.9,6.8,0,0,1681.5,120.8,0,0,0,0,0,442.2
2014-07-17 16:40:00,691.4,6.1,0,0,2154.4,261.4,0,0,0,0,0,780.3
2014-07-17 16:50:00,673.9,6.8,0,0,1171.8,12.5,0,22.6,0,0,0,36.4
2014-07-17 17:00:00,173.1,6.1,0,0,2121.7,303.9,0,101.9,0,0,0.3,1116.3
2014-07-17 17:10:00,134,6,0,0,1033.7,123.2,0,79.2,0,0,0.3,266.2
2014-07-17 17:20:00,224.5,6.4,0,0,1653.8,209.6,0,0,0,0,0.9,790.1
2014-07-17 17:30:00,500.6,6.5,0,0,1608.1,182.2,0,0,0,0,0,495.7
2014-07-17 17:40:00,499.8,6.6,0,0,1460.5,111.1,0,0,0,0,0,415.2
2014-07-17 17:50:00,365.5,6,0,0,2125.8,299.9,0,86.2,0,0,0.6,947.2
2014-07-17 18:00:00,0.6,26.8,0,0,656.3,22.2,0,99.2,0,0,0,74.1
2014-07-17 18:10:00,0,13,0,0,1956.5,303.1,0,6.7,0,0,1.5,1129.1
2014-07-17 18:20:00,0,6.4,0,0,931.1,122.9,0,0,0,0,0,268.3
2014-07-17 18:30:00,0,6.1,0,0,1491.7,199.3,0,0,0,0,0,757.8
2014-07-17 18:40:00,0,6.1,0,0,1219.3,172.2,0,50.7,0,0,0,460.9
2014-07-17 18:50:00,0,6,0,0,1598,199.5,0,99.6,0,0,1.8,759.1
2014-07-17 19:00:00,0,6,0,0,1238.4,162.5,0,38.3,0,0,1.2,423.3
2014-07-17 19:10:00,0,6.6,0,0,1593.9,199.4,0,0,0,0,1.2,759.3
2014-07-17 19:20:00,0,6,0,0,1337.4,182.1,0,0,0,0,0.6,497
2014-07-17 19:30:00,0,6,0,0,1569.5,189.6,0,7.5,0,0,0.9,722.3
2014-07-17 19:40:00,0,6.1,0,0,1435,182.3,0,101.9,0,0,1.8,501.2
2014-07-17 19:50:00,0,6,0,0,1636.6,189.6,0,72.9,0,0,1.5,727
2014-07-17 20:00:00,0,6,0,0,1343.6,181.5,0,0,0,0,0.6,503.7
2014-07-17 20:10:00,0,6.5,0,0,1572.3,189.6,0,0,0,0,0.3,729.2
2014-07-17 20:20:00,0,6,0,0,1340,181.6,0,0,0,0,0,505.8
2014-07-17 20:30:00,0,6,0,0,1650.1,190,0,60.9,0,0,1.8,735.2
2014-07-17 20:40:00,0,6.1,0,0,1458.7,182.7,0,98.6,0,0,1.8,510.1
2014-07-17 20:50:00,0,6,0,0,1619.8,190.7,0,19.9,0,0,1.8,739.2
2014-07-17 21:00:00,0,6,0,0,1515.2,212.5,0,0,0,0,0.6,628.4
2014-07-17 21:10:00,0,6.1,0,0,1454.6,160.7,0,0,0,0,0.9,619.7
2014-07-17 21:20:00,0,6.5,0,0,1696,252,0,1.6,0,0,0,783.3
2014-07-17 21:30:00,0,6.3,0,0,1671.7,131.2,0,104.1,0,245.1,1.2,503.8
2014-07-17 21:40:00,0,6.2,0,0,2436.8,304.4,0,101.3,29.5,133.2,2.7,1168.3
2014-07-17 21:50:00,0,62,0,0,1056,108.2,0,77.7,0,0,0.6,237.7
2014-07-17 22:00:00,0,7.5,0,0,2012.3,304.3,0,0,0,0,0,1173.7
2014-07-17 22:10:00,0,6,0,0,1041.4,143.1,0,0,0,0,0,359.2
2014-07-17 22:20:00,0,6.1,0,0,1709.7,238.9,0,0,0,0,0,936.7
2014-07-17 22:30:00,0,70.5,0,0,1469.7,192.3,0,31.8,0,0,0,554
2014-07-17 22:40:00,0,6,0,0,1837.4,219.1,0,100.1,0,0,2.1,863.5
2014-07-17 22:50:00,0,6,0,0,1592.3,211.6,0,75.7,0,0,2.1,632.2
2014-07-17 23:00:00,0,6.1,0,0,2173.7,287.8,0,0,0,0,2.4,1139.7
2014-07-17 23:10:00,0,6.3,0,0,2223.7,303,0,0,0,0,3,1177.5
2014-07-17 23:20:00,0,6,0,0,1233.6,136.9,0,0,0,0,0.6,355.7
2014-07-17 23:30:00,0,6.1,0,0,2222.9,302,0,13.7,0,0,2.4,1180.4
2014-07-17 23:40:00,0,6,0,0,1333.8,137,0,105.1,0,0,1.2,356.5
2014-07-17 23:50:00,0,6,0,0,2311,304.8,0,96.8,0,0,3,1180.4
2014-07-18 00:00:00,0,6.1,0,0,1916.6,263.1,0,4.7,0,0,1.2,831.7
2014-07-18 00:10:00,0,6.5,0,1.5,2485.6,220.3,0,12.9,663.1,0,0.3,865
2014-07-18 00:20:00,0,6.2,0,0,2135.7,303,0,103.7,3.1,0,3,988
2014-07-18 00:30:00,0,6.4,0,0.4,2306.2,201,0,107.8,339.8,146.4,1.5,777.1
2014-07-18 00:40:00,0,6,0,0,2312.8,305.1,0,115.9,31.1,0,3,1161.4
2014-07-18 00:50:00,0,6,0,0,1360.3,147.6,0,99.5,31.6,0,0.9,384.5
2014-07-18 01:00:00,0,5.8,0,0,2504.2,304,0,221,31,0,1.5,1143.9
2014-07-18 01:10:00,0,5.4,0,0,2469.7,300.8,2.2,381.6,6.9,0,3,949.3
2014-07-18 01:20:00,0,6.4,0,0,2035.2,151.7,376.6,182.7,0,0,0,564.5
